[499.6506, 498.8519, 497.9770, 497.0490, 496.0896, 495.1191, 494.1557, 493.2157, 492.3132, 491.4601, 490.6662, 489.9393, 489.2854, 488.7089, 488.2127, 487.7984, 487.4667, 487.2174, 487.0496, 486.9616, 486.9516, 487.0171, 487.1558, 487.3646, 487.6408, 487.9812, 488.3827, 488.8420, 489.3557, 489.9202, 490.5318, 491.1865, 491.8800, 492.6075, 493.3636, 494.1424, 494.9371, 495.7399, 496.5417, 497.3323, 498.0996, 498.8299, 499.5077, 500.1149, 500.6317, 501.0356, 501.3020, 501.4041, 501.3131, 500.9986, 500.4288, ],
[499.4744, 498.3286, 497.1147, 495.8585, 494.5842, 493.3140, 492.0677, 490.8628, 489.7140, 488.6334, 487.6309, 486.7139, 485.8879, 485.1564, 484.5215, 483.9842, 483.5441, 483.2001, 482.9504, 482.7928, 482.7246, 482.7430, 482.8448, 483.0270, 483.2863, 483.6196, 484.0236, 484.4952, 485.0311, 485.6281, 486.2829, 486.9920, 487.7517, 488.5580, 489.4063, 490.2916, 491.2078, 492.1482, 493.1046, 494.0676, 495.0258, 495.9662, 496.8733, 497.7295, 498.5144, 499.2047, 499.7749, 500.1963, 500.4382, 500.4676, 500.2500, ],
[499.2828, 497.7594, 496.1771, 494.5648, 492.9496, 491.3560, 489.8057, 488.3173, 486.9062, 485.5847, 484.3624, 483.2461, 482.2404, 481.3481, 480.5701, 479.9062, 479.3549, 478.9142, 478.5812, 478.3529, 478.2257, 478.1961, 478.2606, 478.4155, 478.6574, 478.9830, 479.3889, 479.8721, 480.4297, 481.0588, 481.7565, 482.5200, 483.3462, 484.2321, 485.1739, 486.1677, 487.2086, 488.2910, 489.4077, 490.5505, 491.7090, 492.8710, 494.0216, 495.1433, 496.2155, 497.2145, 498.1130, 498.8809, 499.4848, 499.8889, 500.0553, ],
[499.0741, 497.1391, 495.1555, 493.1563, 491.1719, 489.2296, 487.3530, 485.5619, 483.8724, 482.2967, 480.8438, 479.5198, 478.3282, 477.2702, 476.3456, 475.5527, 474.8887, 474.3502, 473.9333, 473.6338, 473.4474, 473.3698, 473.3966, 473.5240, 473.7481, 474.0654, 474.4726, 474.9667, 475.5451, 476.2053, 476.9450, 477.7620, 478.6542, 479.6194, 480.6551, 481.7585, 482.9261, 484.1535, 485.4353, 486.7643, 488.1318, 489.5264, 490.9342, 492.3383, 493.7179, 495.0486, 496.3021, 497.4460, 498.4440, 499.2569, 499.8426, ],
[498.8459, 496.4611, 494.0396, 491.6192, 489.2346, 486.9161, 484.6896, 482.5761, 480.5920, 478.7493, 477.0562, 475.5172, 474.1344, 472.9074, 471.8341, 470.9111, 470.1341, 469.4980, 468.9977, 468.6276, 468.3825, 468.2572, 468.2468, 468.3466, 468.5527, 468.8611, 469.2688, 469.7727, 470.3706, 471.0604, 471.8405, 472.7094, 473.6661, 474.7093, 475.8380, 477.0507, 478.3455, 479.7197, 481.1697, 482.6902, 484.2740, 485.9114, 487.5898, 489.2930, 491.0007, 492.6879, 494.3250, 495.8772, 497.3050, 498.5648, 499.6097, ],
[498.5955, 495.7172, 492.8162, 489.9364, 487.1173, 484.3930, 481.7917, 479.3357, 477.0413, 474.9198, 472.9778, 471.2183, 469.6409, 468.2432, 467.0209, 465.9684, 465.0794, 464.3473, 463.7651, 463.3261, 463.0237, 462.8519, 462.8049, 462.8776, 463.0655, 463.3647, 463.7719, 464.2843, 464.9000, 465.6173, 466.4353, 467.3536, 468.3720, 469.4906, 470.7099, 472.0300, 473.4509, 474.9720, 476.5918, 478.3071, 480.1131, 482.0022, 483.9636, 485.9825, 488.0393, 490.1090, 492.1606, 494.1568, 496.0543, 497.8043, 499.3537, ],
[498.3194, 494.8972, 491.4692, 488.0866, 484.7951, 481.6330, 478.6310, 475.8122, 473.1926, 470.7818, 468.5844, 466.6006, 464.8275, 463.2596, 461.8900, 460.7105, 459.7126, 458.8875, 458.2265, 457.7213, 457.3640, 457.1475, 457.0653, 457.1117, 457.2817, 457.5711, 457.9767, 458.4959, 459.1271, 459.8691, 460.7219, 461.6858, 462.7620, 463.9520, 465.2578, 466.6816, 468.2255, 469.8913, 471.6799, 473.5913, 475.6233, 477.7711, 480.0266, 482.3770, 484.8043, 487.2836, 489.7831, 492.2629, 494.6751, 496.9649, 499.0711, ],
[498.0132, 493.9881, 489.9779, 486.0433, 482.2372, 478.6028, 475.1733, 471.9721, 469.0136, 466.3053, 463.8485, 461.6397, 459.6724, 457.9376, 456.4249, 455.1234, 454.0216, 453.1084, 452.3731, 451.8057, 451.3969, 451.1385, 451.0231, 451.0443, 451.1967, 451.4760, 451.8787, 452.4027, 453.0465, 453.8097, 454.6929, 455.6977, 456.8263, 458.0820, 459.4684, 460.9900, 462.6513, 464.4569, 466.4110, 468.5167, 470.7756, 473.1866, 475.7451, 478.4415, 481.2601, 484.1773, 487.1608, 490.1681, 493.1464, 496.0330, 498.7572, ],
[497.6710, 492.9730, 488.3159, 483.7726, 479.4050, 475.2615, 471.3774, 467.7752, 464.4670, 461.4561, 458.7393, 456.3084, 454.1520, 452.2569, 450.6086, 449.1925, 447.9942, 446.9998, 446.1964, 445.5723, 445.1167, 444.8200, 444.6739, 444.6715, 444.8069, 445.0756, 445.4741, 446.0004, 446.6534, 447.4335, 448.3419, 449.3814, 450.5556, 451.8693, 453.3283, 454.9393, 456.7097, 458.6472, 460.7597, 463.0545, 465.5376, 468.2127, 471.0799, 474.1342, 477.3638, 480.7477, 484.2539, 487.8377, 491.4408, 494.9914, 498.4062, ],
[497.2851, 491.8297, 486.4488, 481.2314, 476.2499, 471.5584, 467.1931, 463.1742, 459.5091, 456.1952, 453.2228, 450.5773, 448.2416, 446.1967, 444.4237, 442.9036, 441.6188, 440.5524, 439.6891, 439.0152, 438.5184, 438.1879, 438.0145, 437.9906, 438.1098, 438.3674, 438.7601, 439.2859, 439.9442, 440.7359, 441.6632, 442.7299, 443.9411, 445.3033, 446.8243, 448.5136, 450.3815, 452.4393, 454.6993, 457.1734, 459.8732, 462.8083, 465.9855, 469.4060, 473.0638, 476.9424, 481.0123, 485.2273, 489.5232, 493.8173, 498.0100, ],
